frame,time_sec,id,role,status,danger
4300,143.47,5,darkmechanic,IDLE,0
4300,143.47,4,darkmechanic,IDLE,0
4300,143.47,7,lightmechanic,IDLE,0
4301,143.51,5,darkmechanic,IDLE,0
4301,143.51,4,darkmechanic,IDLE,0
4301,143.51,7,lightmechanic,IDLE,0
4302,143.54,5,darkmechanic,IDLE,0
4302,143.54,4,darkmechanic,IDLE,0
4302,143.54,7,lightmechanic,IDLE,0
4303,143.57,5,darkmechanic,IDLE,0
4303,143.57,4,darkmechanic,IDLE,0
4303,143.57,7,lightmechanic,IDLE,0
4304,143.61,5,darkmechanic,IDLE,0
4304,143.61,4,darkmechanic,IDLE,0
4304,143.61,7,lightmechanic,IDLE,0
4305,143.64,5,darkmechanic,IDLE,0
4305,143.64,4,darkmechanic,IDLE,0
4305,143.64,7,lightmechanic,IDLE,0
4306,143.67,5,darkmechanic,IDLE,0
4306,143.67,4,darkmechanic,IDLE,0
4306,143.67,7,lightmechanic,IDLE,0
4307,143.71,5,darkmechanic,IDLE,0
4307,143.71,4,darkmechanic,IDLE,0
4307,143.71,7,lightmechanic,IDLE,0
4308,143.74,5,darkmechanic,IDLE,0
4308,143.74,4,darkmechanic,IDLE,0
4308,143.74,7,lightmechanic,IDLE,0
4309,143.77,5,darkmechanic,IDLE,0
4309,143.77,4,darkmechanic,IDLE,0
4309,143.77,7,lightmechanic,IDLE,0
4310,143.81,5,darkmechanic,IDLE,0
4310,143.81,4,darkmechanic,IDLE,0
4310,143.81,7,lightmechanic,IDLE,0
4311,143.84,5,darkmechanic,IDLE,0
4311,143.84,4,darkmechanic,IDLE,0
4311,143.84,7,lightmechanic,IDLE,0
4312,143.87,5,darkmechanic,IDLE,0
4312,143.87,4,darkmechanic,IDLE,0
4312,143.87,7,lightmechanic,IDLE,0
4313,143.91,5,darkmechanic,IDLE,0
4313,143.91,4,darkmechanic,IDLE,0
4313,143.91,7,lightmechanic,IDLE,0
4314,143.94,5,darkmechanic,IDLE,0
4314,143.94,4,darkmechanic,IDLE,0
4314,143.94,7,lightmechanic,IDLE,0
4315,143.97,5,darkmechanic,IDLE,0
4315,143.97,4,darkmechanic,IDLE,0
4315,143.97,7,lightmechanic,IDLE,0
4316,144.01,5,darkmechanic,IDLE,0
4316,144.01,4,darkmechanic,IDLE,0
4316,144.01,7,lightmechanic,IDLE,0
4317,144.04,5,darkmechanic,IDLE,0
4317,144.04,4,darkmechanic,IDLE,0
4317,144.04,7,lightmechanic,IDLE,0
4318,144.07,5,darkmechanic,IDLE,0
4318,144.07,4,darkmechanic,IDLE,0
4318,144.07,7,lightmechanic,IDLE,0
4319,144.11,5,darkmechanic,IDLE,0
4319,144.11,4,darkmechanic,IDLE,0
4319,144.11,7,lightmechanic,IDLE,0
4320,144.14,5,darkmechanic,IDLE,0
4320,144.14,4,darkmechanic,IDLE,0
4320,144.14,7,lightmechanic,IDLE,0
4321,144.17,5,darkmechanic,IDLE,0
4321,144.17,4,darkmechanic,IDLE,0
4321,144.17,7,lightmechanic,IDLE,0
4322,144.21,5,darkmechanic,IDLE,0
4322,144.21,4,darkmechanic,IDLE,0
4322,144.21,7,lightmechanic,IDLE,0
4323,144.24,5,darkmechanic,IDLE,0
4323,144.24,4,darkmechanic,IDLE,0
4323,144.24,7,lightmechanic,IDLE,0
4324,144.27,5,darkmechanic,IDLE,0
4324,144.27,4,darkmechanic,IDLE,0
4324,144.27,7,lightmechanic,IDLE,0
4325,144.31,5,darkmechanic,IDLE,0
4325,144.31,4,darkmechanic,IDLE,0
4325,144.31,7,lightmechanic,IDLE,0
4326,144.34,5,darkmechanic,IDLE,0
4326,144.34,4,darkmechanic,IDLE,0
4326,144.34,7,lightmechanic,IDLE,0
4327,144.37,5,darkmechanic,IDLE,0
4327,144.37,4,darkmechanic,IDLE,0
4327,144.37,7,lightmechanic,IDLE,0
4328,144.41,5,darkmechanic,IDLE,0
4328,144.41,4,darkmechanic,IDLE,0
4328,144.41,7,lightmechanic,IDLE,0
4329,144.44,5,darkmechanic,IDLE,0
4329,144.44,4,darkmechanic,IDLE,0
4329,144.44,7,lightmechanic,IDLE,0
4330,144.47,5,darkmechanic,IDLE,0
4330,144.47,4,darkmechanic,IDLE,0
4330,144.47,7,lightmechanic,IDLE,0
4331,144.51,5,darkmechanic,IDLE,0
4331,144.51,4,darkmechanic,IDLE,0
4331,144.51,7,lightmechanic,IDLE,0
4332,144.54,5,darkmechanic,IDLE,0
4332,144.54,4,darkmechanic,IDLE,0
4332,144.54,7,lightmechanic,IDLE,0
4333,144.57,5,darkmechanic,IDLE,0
4333,144.57,4,darkmechanic,IDLE,0
4333,144.57,7,lightmechanic,IDLE,0
4334,144.61,5,darkmechanic,IDLE,0
4334,144.61,4,darkmechanic,IDLE,0
4334,144.61,7,lightmechanic,IDLE,0
4335,144.64,5,darkmechanic,IDLE,0
4335,144.64,4,darkmechanic,IDLE,0
4335,144.64,7,lightmechanic,IDLE,0
4336,144.67,5,darkmechanic,IDLE,0
4336,144.67,4,darkmechanic,IDLE,0
4336,144.67,7,lightmechanic,IDLE,0
4337,144.71,5,darkmechanic,IDLE,0
4337,144.71,4,darkmechanic,IDLE,0
4337,144.71,7,lightmechanic,IDLE,0
4338,144.74,5,darkmechanic,IDLE,0
4338,144.74,4,darkmechanic,IDLE,0
4338,144.74,7,lightmechanic,IDLE,0
4339,144.78,5,darkmechanic,IDLE,0
4339,144.78,4,darkmechanic,IDLE,0
4339,144.78,7,lightmechanic,IDLE,0
4340,144.81,5,darkmechanic,IDLE,0
4340,144.81,4,darkmechanic,IDLE,0
4340,144.81,7,lightmechanic,IDLE,0
4341,144.84,5,darkmechanic,IDLE,0
4341,144.84,4,darkmechanic,IDLE,0
4341,144.84,7,lightmechanic,IDLE,0
4342,144.88,5,darkmechanic,IDLE,0
4342,144.88,4,darkmechanic,IDLE,0
4342,144.88,7,lightmechanic,IDLE,0
4343,144.91,5,darkmechanic,IDLE,0
4343,144.91,4,darkmechanic,IDLE,0
4343,144.91,7,lightmechanic,IDLE,0
4344,144.94,5,darkmechanic,IDLE,0
4344,144.94,4,darkmechanic,IDLE,0
4344,144.94,7,lightmechanic,IDLE,0
4345,144.98,5,darkmechanic,IDLE,0
4345,144.98,4,darkmechanic,IDLE,0
4345,144.98,7,lightmechanic,IDLE,0
4346,145.01,5,darkmechanic,IDLE,0
4346,145.01,4,darkmechanic,IDLE,0
4346,145.01,7,lightmechanic,IDLE,0
4347,145.04,5,darkmechanic,IDLE,0
4347,145.04,4,darkmechanic,IDLE,0
4347,145.04,7,lightmechanic,IDLE,0
4348,145.08,5,darkmechanic,IDLE,0
4348,145.08,4,darkmechanic,IDLE,0
4348,145.08,7,lightmechanic,IDLE,0
4349,145.11,5,darkmechanic,IDLE,0
4349,145.11,4,darkmechanic,IDLE,0
4349,145.11,7,lightmechanic,IDLE,0
4350,145.14,5,darkmechanic,IDLE,0
4350,145.14,4,darkmechanic,IDLE,0
4350,145.14,7,lightmechanic,IDLE,0
4351,145.18,5,darkmechanic,IDLE,0
4351,145.18,4,darkmechanic,IDLE,0
4351,145.18,7,lightmechanic,IDLE,0
4352,145.21,5,darkmechanic,IDLE,0
4352,145.21,4,darkmechanic,IDLE,0
4352,145.21,7,lightmechanic,IDLE,0
4353,145.24,5,darkmechanic,IDLE,0
4353,145.24,4,darkmechanic,IDLE,0
4353,145.24,7,lightmechanic,IDLE,0
4354,145.28,5,darkmechanic,IDLE,0
4354,145.28,4,darkmechanic,IDLE,0
4354,145.28,7,lightmechanic,IDLE,0
4355,145.31,5,darkmechanic,IDLE,0
4355,145.31,4,darkmechanic,IDLE,0
4355,145.31,7,lightmechanic,IDLE,0
4356,145.34,5,darkmechanic,IDLE,0
4356,145.34,4,darkmechanic,IDLE,0
4356,145.34,7,lightmechanic,IDLE,0
4357,145.38,5,darkmechanic,IDLE,0
4357,145.38,4,darkmechanic,IDLE,0
4357,145.38,7,lightmechanic,IDLE,0
4358,145.41,5,darkmechanic,IDLE,0
4358,145.41,4,darkmechanic,IDLE,0
4358,145.41,7,lightmechanic,IDLE,0
4359,145.44,5,darkmechanic,IDLE,0
4359,145.44,4,darkmechanic,IDLE,0
4359,145.44,7,lightmechanic,IDLE,0
4360,145.48,5,darkmechanic,IDLE,0
4360,145.48,4,darkmechanic,IDLE,0
4360,145.48,7,lightmechanic,IDLE,0
4361,145.51,5,darkmechanic,IDLE,0
4361,145.51,4,darkmechanic,IDLE,0
4361,145.51,7,lightmechanic,IDLE,0
4362,145.54,5,darkmechanic,IDLE,0
4362,145.54,4,darkmechanic,IDLE,0
4362,145.54,7,lightmechanic,IDLE,0
4363,145.58,5,darkmechanic,IDLE,0
4363,145.58,4,darkmechanic,IDLE,0
4363,145.58,7,lightmechanic,IDLE,0
4364,145.61,5,darkmechanic,IDLE,0
4364,145.61,4,darkmechanic,IDLE,0
4364,145.61,7,lightmechanic,IDLE,0
4365,145.64,5,darkmechanic,IDLE,0
4365,145.64,4,darkmechanic,IDLE,0
4365,145.64,7,lightmechanic,IDLE,0
4366,145.68,5,darkmechanic,IDLE,0
4366,145.68,4,darkmechanic,IDLE,0
4366,145.68,7,lightmechanic,IDLE,0
4367,145.71,5,darkmechanic,IDLE,0
4367,145.71,4,darkmechanic,IDLE,0
4367,145.71,7,lightmechanic,IDLE,0
4368,145.74,5,darkmechanic,IDLE,0
4368,145.74,4,darkmechanic,IDLE,0
4368,145.74,7,lightmechanic,IDLE,0
4369,145.78,5,darkmechanic,IDLE,0
4369,145.78,4,darkmechanic,IDLE,0
4369,145.78,7,lightmechanic,IDLE,0
4370,145.81,5,darkmechanic,IDLE,0
4370,145.81,4,darkmechanic,IDLE,0
4370,145.81,7,lightmechanic,IDLE,0
4371,145.84,5,darkmechanic,IDLE,0
4371,145.84,4,darkmechanic,IDLE,0
4371,145.84,7,lightmechanic,IDLE,0
4372,145.88,5,darkmechanic,IDLE,0
4372,145.88,4,darkmechanic,IDLE,0
4372,145.88,7,lightmechanic,IDLE,0
4373,145.91,5,darkmechanic,IDLE,0
4373,145.91,4,darkmechanic,IDLE,0
4373,145.91,7,lightmechanic,IDLE,0
4374,145.94,5,darkmechanic,IDLE,0
4374,145.94,4,darkmechanic,IDLE,0
4374,145.94,7,lightmechanic,IDLE,0
4375,145.98,5,darkmechanic,IDLE,0
4375,145.98,4,darkmechanic,IDLE,0
4375,145.98,7,lightmechanic,IDLE,0
4376,146.01,5,darkmechanic,IDLE,0
4376,146.01,4,darkmechanic,IDLE,0
4376,146.01,7,lightmechanic,IDLE,0
4377,146.04,5,darkmechanic,IDLE,0
4377,146.04,4,darkmechanic,IDLE,0
4377,146.04,7,lightmechanic,IDLE,0
4378,146.08,5,darkmechanic,IDLE,0
4378,146.08,4,darkmechanic,IDLE,0
4378,146.08,7,lightmechanic,IDLE,0
4379,146.11,5,darkmechanic,IDLE,0
4379,146.11,4,darkmechanic,IDLE,0
4379,146.11,7,lightmechanic,IDLE,0
4380,146.14,5,darkmechanic,IDLE,0
4380,146.14,4,darkmechanic,IDLE,0
4380,146.14,7,lightmechanic,IDLE,0
4381,146.18,5,darkmechanic,IDLE,0
4381,146.18,4,darkmechanic,IDLE,0
4381,146.18,7,lightmechanic,IDLE,0
4382,146.21,5,darkmechanic,IDLE,0
4382,146.21,4,darkmechanic,IDLE,0
4382,146.21,7,lightmechanic,IDLE,0
4383,146.24,5,darkmechanic,IDLE,0
4383,146.24,4,darkmechanic,IDLE,0
4383,146.24,7,lightmechanic,IDLE,0
4384,146.28,5,darkmechanic,IDLE,0
4384,146.28,4,darkmechanic,IDLE,0
4384,146.28,7,lightmechanic,IDLE,0
4385,146.31,5,darkmechanic,IDLE,0
4385,146.31,4,darkmechanic,IDLE,0
4385,146.31,7,lightmechanic,IDLE,0
4386,146.34,5,darkmechanic,IDLE,0
4386,146.34,4,darkmechanic,IDLE,0
4386,146.34,7,lightmechanic,IDLE,0
4387,146.38,5,darkmechanic,IDLE,0
4387,146.38,4,darkmechanic,IDLE,0
4387,146.38,7,lightmechanic,IDLE,0
4388,146.41,5,darkmechanic,IDLE,0
4388,146.41,4,darkmechanic,IDLE,0
4388,146.41,7,lightmechanic,IDLE,0
4389,146.44,5,darkmechanic,IDLE,0
4389,146.44,4,darkmechanic,IDLE,0
4389,146.44,7,lightmechanic,IDLE,0
4390,146.48,5,darkmechanic,IDLE,0
4390,146.48,4,darkmechanic,IDLE,0
4390,146.48,7,lightmechanic,IDLE,0
4391,146.51,5,darkmechanic,IDLE,0
4391,146.51,4,darkmechanic,IDLE,0
4391,146.51,7,lightmechanic,IDLE,0
4392,146.54,5,darkmechanic,IDLE,0
4392,146.54,4,darkmechanic,IDLE,0
4392,146.54,7,lightmechanic,IDLE,0
4393,146.58,5,darkmechanic,IDLE,0
4393,146.58,4,darkmechanic,IDLE,0
4393,146.58,7,lightmechanic,IDLE,0
4394,146.61,5,darkmechanic,IDLE,0
4394,146.61,4,darkmechanic,IDLE,0
4394,146.61,7,lightmechanic,IDLE,0
4395,146.64,5,darkmechanic,IDLE,0
4395,146.64,4,darkmechanic,IDLE,0
4395,146.64,7,lightmechanic,IDLE,0
4396,146.68,5,darkmechanic,IDLE,0
4396,146.68,4,darkmechanic,IDLE,0
4396,146.68,7,lightmechanic,IDLE,0
4397,146.71,5,darkmechanic,IDLE,0
4397,146.71,4,darkmechanic,IDLE,0
4397,146.71,7,lightmechanic,IDLE,0
4398,146.74,5,darkmechanic,IDLE,0
4398,146.74,4,darkmechanic,IDLE,0
4398,146.74,7,lightmechanic,IDLE,0
4399,146.78,5,darkmechanic,IDLE,0
4399,146.78,4,darkmechanic,IDLE,0
4399,146.78,7,lightmechanic,IDLE,0
4400,146.81,5,darkmechanic,IDLE,0
4400,146.81,4,darkmechanic,IDLE,0
4400,146.81,7,lightmechanic,IDLE,0
4401,146.84,5,darkmechanic,IDLE,0
4401,146.84,4,darkmechanic,IDLE,0
4401,146.84,7,lightmechanic,IDLE,0
4402,146.88,5,darkmechanic,IDLE,0
4402,146.88,4,darkmechanic,IDLE,0
4402,146.88,7,lightmechanic,IDLE,0
4403,146.91,5,darkmechanic,IDLE,0
4403,146.91,4,darkmechanic,IDLE,0
4403,146.91,7,lightmechanic,IDLE,0
4404,146.94,5,darkmechanic,IDLE,0
4404,146.94,4,darkmechanic,IDLE,0
4404,146.94,7,lightmechanic,IDLE,0
4405,146.98,5,darkmechanic,IDLE,0
4405,146.98,4,darkmechanic,IDLE,0
4405,146.98,7,lightmechanic,IDLE,0
4406,147.01,5,darkmechanic,IDLE,0
4406,147.01,4,darkmechanic,IDLE,0
4406,147.01,7,lightmechanic,IDLE,0
4407,147.04,5,darkmechanic,IDLE,0
4407,147.04,4,darkmechanic,IDLE,0
4407,147.04,7,lightmechanic,IDLE,0
4408,147.08,5,darkmechanic,IDLE,0
4408,147.08,4,darkmechanic,IDLE,0
4408,147.08,7,lightmechanic,IDLE,0
4409,147.11,5,darkmechanic,IDLE,0
4409,147.11,4,darkmechanic,IDLE,0
4409,147.11,7,lightmechanic,IDLE,0
4410,147.14,5,darkmechanic,IDLE,0
4410,147.14,4,darkmechanic,IDLE,0
4410,147.14,7,lightmechanic,IDLE,0
4411,147.18,5,darkmechanic,IDLE,0
4411,147.18,4,darkmechanic,IDLE,0
4411,147.18,7,lightmechanic,IDLE,0
4412,147.21,5,darkmechanic,IDLE,0
4412,147.21,4,darkmechanic,IDLE,0
4412,147.21,7,lightmechanic,IDLE,0
4413,147.24,5,darkmechanic,IDLE,0
4413,147.24,4,darkmechanic,IDLE,0
4413,147.24,7,lightmechanic,IDLE,0
4414,147.28,5,darkmechanic,IDLE,0
4414,147.28,4,darkmechanic,IDLE,0
4414,147.28,7,lightmechanic,IDLE,0
4415,147.31,5,darkmechanic,IDLE,0
4415,147.31,4,darkmechanic,IDLE,0
4415,147.31,7,lightmechanic,IDLE,0
4416,147.34,5,darkmechanic,IDLE,0
4416,147.34,4,darkmechanic,IDLE,0
4416,147.34,7,lightmechanic,IDLE,0
4417,147.38,5,darkmechanic,IDLE,0
4417,147.38,4,darkmechanic,IDLE,0
4417,147.38,7,lightmechanic,IDLE,0
4418,147.41,5,darkmechanic,IDLE,0
4418,147.41,4,darkmechanic,IDLE,0
4418,147.41,7,lightmechanic,IDLE,0
4419,147.44,5,darkmechanic,IDLE,0
4419,147.44,4,darkmechanic,IDLE,0
4419,147.44,7,lightmechanic,IDLE,0
4420,147.48,5,darkmechanic,IDLE,0
4420,147.48,4,darkmechanic,IDLE,0
4420,147.48,7,lightmechanic,IDLE,0
4421,147.51,5,darkmechanic,IDLE,0
4421,147.51,4,darkmechanic,IDLE,0
4421,147.51,7,lightmechanic,IDLE,0
4422,147.54,5,darkmechanic,IDLE,0
4422,147.54,4,darkmechanic,IDLE,0
4422,147.54,7,lightmechanic,IDLE,0
4423,147.58,5,darkmechanic,IDLE,0
4423,147.58,4,darkmechanic,IDLE,0
4423,147.58,7,lightmechanic,IDLE,0
4424,147.61,5,darkmechanic,IDLE,0
4424,147.61,4,darkmechanic,IDLE,0
4424,147.61,7,lightmechanic,IDLE,0
4425,147.64,5,darkmechanic,IDLE,0
4425,147.64,4,darkmechanic,IDLE,0
4425,147.64,7,lightmechanic,IDLE,0
4426,147.68,5,darkmechanic,IDLE,0
4426,147.68,4,darkmechanic,IDLE,0
4426,147.68,7,lightmechanic,IDLE,0
4427,147.71,5,darkmechanic,IDLE,0
4427,147.71,4,darkmechanic,IDLE,0
4427,147.71,7,lightmechanic,IDLE,0
4428,147.74,5,darkmechanic,IDLE,0
4428,147.74,4,darkmechanic,IDLE,0
4428,147.74,7,lightmechanic,IDLE,0
4429,147.78,5,darkmechanic,IDLE,0
4429,147.78,4,darkmechanic,IDLE,0
4429,147.78,7,lightmechanic,IDLE,0
4430,147.81,5,darkmechanic,IDLE,0
4430,147.81,4,darkmechanic,IDLE,0
4430,147.81,7,lightmechanic,IDLE,0
4431,147.84,5,darkmechanic,IDLE,0
4431,147.84,4,darkmechanic,IDLE,0
4431,147.84,7,lightmechanic,IDLE,0
4432,147.88,5,darkmechanic,IDLE,0
4432,147.88,4,darkmechanic,IDLE,0
4432,147.88,7,lightmechanic,IDLE,0
4433,147.91,5,darkmechanic,IDLE,0
4433,147.91,4,darkmechanic,IDLE,0
4433,147.91,7,lightmechanic,IDLE,0
4434,147.94,5,darkmechanic,IDLE,0
4434,147.94,4,darkmechanic,IDLE,0
4434,147.94,7,lightmechanic,IDLE,0
4435,147.98,5,darkmechanic,IDLE,0
4435,147.98,4,darkmechanic,IDLE,0
4435,147.98,7,lightmechanic,IDLE,0
4436,148.01,5,darkmechanic,IDLE,0
4436,148.01,4,darkmechanic,IDLE,0
4436,148.01,7,lightmechanic,IDLE,0
4437,148.04,5,darkmechanic,IDLE,0
4437,148.04,4,darkmechanic,IDLE,0
4437,148.04,7,lightmechanic,IDLE,0
4438,148.08,5,darkmechanic,IDLE,0
4438,148.08,4,darkmechanic,IDLE,0
4438,148.08,7,lightmechanic,IDLE,0
4439,148.11,5,darkmechanic,IDLE,0
4439,148.11,4,darkmechanic,IDLE,0
4439,148.11,7,lightmechanic,IDLE,0
4440,148.15,5,darkmechanic,IDLE,0
4440,148.15,4,darkmechanic,IDLE,0
4440,148.15,7,lightmechanic,IDLE,0
4441,148.18,5,darkmechanic,IDLE,0
4441,148.18,4,darkmechanic,IDLE,0
4441,148.18,7,lightmechanic,IDLE,0
4442,148.21,5,darkmechanic,IDLE,0
4442,148.21,4,darkmechanic,IDLE,0
4442,148.21,7,lightmechanic,IDLE,0
4443,148.25,5,darkmechanic,IDLE,0
4443,148.25,4,darkmechanic,IDLE,0
4443,148.25,7,lightmechanic,IDLE,0
4444,148.28,5,darkmechanic,IDLE,0
4444,148.28,4,darkmechanic,IDLE,0
4444,148.28,7,lightmechanic,IDLE,0
4445,148.31,5,darkmechanic,IDLE,0
4445,148.31,4,darkmechanic,IDLE,0
4445,148.31,7,lightmechanic,IDLE,0
4446,148.35,5,darkmechanic,IDLE,0
4446,148.35,4,darkmechanic,IDLE,0
4446,148.35,7,lightmechanic,IDLE,0
4447,148.38,5,darkmechanic,IDLE,0
4447,148.38,4,darkmechanic,IDLE,0
4447,148.38,7,lightmechanic,IDLE,0
4448,148.41,5,darkmechanic,IDLE,0
4448,148.41,4,darkmechanic,IDLE,0
4448,148.41,7,lightmechanic,IDLE,0
4449,148.45,5,darkmechanic,IDLE,0
4449,148.45,4,darkmechanic,IDLE,0
4449,148.45,7,lightmechanic,IDLE,0
4450,148.48,5,darkmechanic,IDLE,0
4450,148.48,4,darkmechanic,IDLE,0
4450,148.48,7,lightmechanic,IDLE,0
4451,148.51,5,darkmechanic,IDLE,0
4451,148.51,4,darkmechanic,IDLE,0
4451,148.51,7,lightmechanic,IDLE,0
4452,148.55,5,darkmechanic,IDLE,0
4452,148.55,4,darkmechanic,IDLE,0
4452,148.55,7,lightmechanic,IDLE,0
4453,148.58,5,darkmechanic,IDLE,0
4453,148.58,4,darkmechanic,IDLE,0
4453,148.58,7,lightmechanic,IDLE,0
4454,148.61,5,darkmechanic,IDLE,0
4454,148.61,4,darkmechanic,IDLE,0
4454,148.61,7,lightmechanic,IDLE,0
4455,148.65,5,darkmechanic,IDLE,0
4455,148.65,4,darkmechanic,IDLE,0
4455,148.65,7,lightmechanic,IDLE,0
4456,148.68,5,darkmechanic,IDLE,0
4456,148.68,4,darkmechanic,IDLE,0
4456,148.68,7,lightmechanic,IDLE,0
4457,148.71,5,darkmechanic,IDLE,0
4457,148.71,4,darkmechanic,IDLE,0
4457,148.71,7,lightmechanic,IDLE,0
4458,148.75,5,darkmechanic,IDLE,0
4458,148.75,4,darkmechanic,IDLE,0
4458,148.75,7,lightmechanic,IDLE,0
4459,148.78,5,darkmechanic,IDLE,0
4459,148.78,4,darkmechanic,IDLE,0
4459,148.78,7,lightmechanic,IDLE,0
4460,148.81,5,darkmechanic,IDLE,0
4460,148.81,4,darkmechanic,IDLE,0
4460,148.81,7,lightmechanic,IDLE,0
4461,148.85,5,darkmechanic,IDLE,0
4461,148.85,4,darkmechanic,IDLE,0
4461,148.85,7,lightmechanic,IDLE,0
4462,148.88,5,darkmechanic,IDLE,0
4462,148.88,4,darkmechanic,IDLE,0
4462,148.88,7,lightmechanic,IDLE,0
4463,148.91,5,darkmechanic,IDLE,0
4463,148.91,4,darkmechanic,IDLE,0
4463,148.91,7,lightmechanic,IDLE,0
4464,148.95,5,darkmechanic,IDLE,0
4464,148.95,4,darkmechanic,IDLE,0
4464,148.95,7,lightmechanic,IDLE,0
4465,148.98,5,darkmechanic,IDLE,0
4465,148.98,4,darkmechanic,IDLE,0
4465,148.98,7,lightmechanic,IDLE,0
4466,149.01,5,darkmechanic,IDLE,0
4466,149.01,4,darkmechanic,IDLE,0
4466,149.01,7,lightmechanic,IDLE,0
4467,149.05,5,darkmechanic,IDLE,0
4467,149.05,4,darkmechanic,IDLE,0
4467,149.05,7,lightmechanic,IDLE,0
4468,149.08,5,darkmechanic,IDLE,0
4468,149.08,4,darkmechanic,IDLE,0
4468,149.08,7,lightmechanic,IDLE,0
4469,149.11,5,darkmechanic,IDLE,0
4469,149.11,4,darkmechanic,IDLE,0
4469,149.11,7,lightmechanic,IDLE,0
4470,149.15,5,darkmechanic,IDLE,0
4470,149.15,4,darkmechanic,IDLE,0
4470,149.15,7,lightmechanic,IDLE,0
4471,149.18,5,darkmechanic,IDLE,0
4471,149.18,4,darkmechanic,IDLE,0
4471,149.18,7,lightmechanic,IDLE,0
4472,149.21,5,darkmechanic,IDLE,0
4472,149.21,4,darkmechanic,IDLE,0
4472,149.21,7,lightmechanic,IDLE,0
4473,149.25,5,darkmechanic,IDLE,0
4473,149.25,4,darkmechanic,IDLE,0
4473,149.25,7,lightmechanic,IDLE,0
4474,149.28,5,darkmechanic,IDLE,0
4474,149.28,4,darkmechanic,IDLE,0
4474,149.28,7,lightmechanic,IDLE,0
4475,149.31,5,darkmechanic,IDLE,0
4475,149.31,4,darkmechanic,IDLE,0
4475,149.31,7,lightmechanic,IDLE,0
4476,149.35,5,darkmechanic,IDLE,0
4476,149.35,4,darkmechanic,IDLE,0
4476,149.35,7,lightmechanic,IDLE,0
4477,149.38,5,darkmechanic,IDLE,0
4477,149.38,4,darkmechanic,IDLE,0
4477,149.38,7,lightmechanic,IDLE,0
4478,149.41,5,darkmechanic,IDLE,0
4478,149.41,4,darkmechanic,IDLE,0
4478,149.41,7,lightmechanic,IDLE,0
4479,149.45,5,darkmechanic,IDLE,0
4479,149.45,4,darkmechanic,IDLE,0
4479,149.45,7,lightmechanic,IDLE,0
4480,149.48,5,darkmechanic,IDLE,0
4480,149.48,4,darkmechanic,IDLE,0
4480,149.48,7,lightmechanic,IDLE,0
4481,149.51,5,darkmechanic,IDLE,0
4481,149.51,4,darkmechanic,IDLE,0
4481,149.51,7,lightmechanic,IDLE,0
4482,149.55,5,darkmechanic,IDLE,0
4482,149.55,4,darkmechanic,IDLE,0
4482,149.55,7,lightmechanic,IDLE,0
4483,149.58,5,darkmechanic,IDLE,0
4483,149.58,4,darkmechanic,IDLE,0
4483,149.58,7,lightmechanic,IDLE,0
4484,149.61,5,darkmechanic,IDLE,0
4484,149.61,4,darkmechanic,IDLE,0
4484,149.61,7,lightmechanic,IDLE,0
4485,149.65,5,darkmechanic,IDLE,0
4485,149.65,4,darkmechanic,IDLE,0
4485,149.65,7,lightmechanic,IDLE,0
4486,149.68,5,darkmechanic,IDLE,0
4486,149.68,4,darkmechanic,IDLE,0
4486,149.68,7,lightmechanic,IDLE,0
4487,149.71,5,darkmechanic,IDLE,0
4487,149.71,4,darkmechanic,IDLE,0
4487,149.71,7,lightmechanic,IDLE,0
4488,149.75,5,darkmechanic,IDLE,0
4488,149.75,4,darkmechanic,IDLE,0
4488,149.75,7,lightmechanic,IDLE,0
4489,149.78,5,darkmechanic,IDLE,0
4489,149.78,4,darkmechanic,IDLE,0
4489,149.78,7,lightmechanic,IDLE,0
4490,149.81,5,darkmechanic,IDLE,0
4490,149.81,4,darkmechanic,IDLE,0
4490,149.81,7,lightmechanic,IDLE,0
4491,149.85,5,darkmechanic,IDLE,0
4491,149.85,4,darkmechanic,IDLE,0
4491,149.85,7,lightmechanic,IDLE,0
4492,149.88,5,darkmechanic,IDLE,0
4492,149.88,4,darkmechanic,IDLE,0
4492,149.88,7,lightmechanic,IDLE,0
4493,149.91,5,darkmechanic,IDLE,0
4493,149.91,4,darkmechanic,IDLE,0
4493,149.91,7,lightmechanic,IDLE,0
4494,149.95,5,darkmechanic,IDLE,0
4494,149.95,4,darkmechanic,IDLE,0
4494,149.95,7,lightmechanic,IDLE,0
4495,149.98,5,darkmechanic,IDLE,0
4495,149.98,4,darkmechanic,IDLE,0
4495,149.98,7,lightmechanic,IDLE,0
4496,150.01,5,darkmechanic,IDLE,0
4496,150.01,4,darkmechanic,IDLE,0
4496,150.01,7,lightmechanic,IDLE,0
4497,150.05,5,darkmechanic,IDLE,0
4497,150.05,4,darkmechanic,IDLE,0
4497,150.05,7,lightmechanic,IDLE,0
4498,150.08,5,darkmechanic,IDLE,0
4498,150.08,4,darkmechanic,IDLE,0
4498,150.08,7,lightmechanic,IDLE,0
4499,150.11,5,darkmechanic,IDLE,0
4499,150.11,4,darkmechanic,IDLE,0
4499,150.11,7,lightmechanic,IDLE,0
4500,150.15,5,darkmechanic,IDLE,0
4500,150.15,4,darkmechanic,IDLE,0
4500,150.15,7,lightmechanic,IDLE,0
4501,150.18,5,darkmechanic,IDLE,0
4501,150.18,4,darkmechanic,IDLE,0
4501,150.18,7,lightmechanic,IDLE,0
4502,150.21,5,darkmechanic,IDLE,0
